id,vi_audio,en_audio,vi_duration_s,en_duration_s,text_vi,text_en
684,remote_dataset/fleurs_vi_en/train/vi/vi_00684.wav,remote_dataset/fleurs_vi_en/train/en/en_00684.wav,5.52,8.70,mặt khác chính xác là do lượng nước quá cao nên tầm nhìn thác của bạn sẽ bị nước che khuất,on the other hand it is precisely because the volume of water is so high that your viewing of the actual falls will be obscured-by all the water
685,remote_dataset/fleurs_vi_en/train/vi/vi_00685.wav,remote_dataset/fleurs_vi_en/train/en/en_00685.wav,21.18,19.32,mộ của tutankhamun kv62. kv62 có thể là ngôi mộ nổi tiếng nhất trong số các ngôi mộ tại thung lũng các vị vua cảnh howard carter phát hiện ra nơi chôn cất hoàng gia gần như nguyên vẹn của vị vua trẻ năm 1922,tomb of tutankhamun kv62. kv62 may be the most famous of the tombs in the valley the scene of howard carter's 1922 discovery of the almost intact royal burial of the young king
686,remote_dataset/fleurs_vi_en/train/vi/vi_00686.wav,remote_dataset/fleurs_vi_en/train/en/en_00686.wav,11.82,14.34,tuy nhiên so với hầu hết các ngôi mộ hoàng gia khác mộ của tutankhamun không hấp dẫn lắm với khách tham quan vì nó nhỏ hơn và trang trí rất đơn sơ,compared to most of the other royal tombs however the tomb of tutankhamun is barely worth visiting being much smaller and with limited decoration
687,remote_dataset/fleurs_vi_en/train/vi/vi_00687.wav,remote_dataset/fleurs_vi_en/train/en/en_00687.wav,14.46,11.88,bất cứ ai muốn nhìn thấy bằng chứng về việc xác ướp bị tổn hại do các nỗ lực di dời khỏi quan tài sẽ phải thất vọng vì chỉ có thể nhìn thấy phần đầu và vai mà thôi,anyone interested in seeing evidence of the damage to the mummy done during attempts to remove it from the coffin will be disappointed as only the head and shoulders are visible
688,remote_dataset/fleurs_vi_en/train/vi/vi_00688.wav,remote_dataset/fleurs_vi_en/train/en/en_00688.wav,9.36,6.66,những chi tiết thể hiện sự giàu sang của ngôi mộ nay đã không còn bên trong đó vì đã được đưa về viện bảo tàng ai cập ở cairo,the fabulous riches of the tomb are no longer in it but have been removed to the egyptian museum in cairo
689,remote_dataset/fleurs_vi_en/train/vi/vi_00689.wav,remote_dataset/fleurs_vi_en/train/en/en_00689.wav,4.86,4.74,những du khách không có nhiều thời gian nên đến một nơi khác,visitors with limited time would be best to spend their time elsewhere
690,remote_dataset/fleurs_vi_en/train/vi/vi_00690.wav,remote_dataset/fleurs_vi_en/train/en/en_00690.wav,13.92,13.98,phnom krom cách xiêm riệp 12km về phía tây nam ngôi đền trên đỉnh đồi này được xây dựng vào cuối thế kỷ thứ 9 trong thời đại trị vì của vua yasovarman,phnom krom 12 km southwest of siem reap this hilltop temple was built at the end of the 9th century during the reign of king yasovarman
691,remote_dataset/fleurs_vi_en/train/vi/vi_00691.wav,remote_dataset/fleurs_vi_en/train/en/en_00691.wav,9.48,7.56,bầu không khí trầm mặc của ngôi đền và tầm nhìn ra hồ tonle sap rất xứng đáng để bỏ công sức leo lên đồi,the gloomy atmosphere of the temple and the view over the tonle sap lake make the climb to the hill worthwhile
692,remote_dataset/fleurs_vi_en/train/vi/vi_00692.wav,remote_dataset/fleurs_vi_en/train/en/en_00692.wav,7.86,12.66,chuyến tham quan nơi này có thể kết hợp thuận tiện với một chuyến đi thuyền đến hồ,a visit to the site can be conveniently combined with a boat trip to the lake
693,remote_dataset/fleurs_vi_en/train/vi/vi_00693.wav,remote_dataset/fleurs_vi_en/train/en/en_00693.wav,8.22,10.14,bạn cần vé vào angkor để vào đền vậy nên đừng quên mang theo hộ chiếu của bạn khi đi đến tonle sap,the angkor pass is needed to enter the temple so do not forget to bring your passport along when heading to tonle sap
695,remote_dataset/fleurs_vi_en/train/vi/vi_00695.wav,remote_dataset/fleurs_vi_en/train/en/en_00695.wav,7.26,6.12,thành phố cổ đại ở judean hills có lịch sử đầy thu hút trải dài hàng nghìn năm,the ancient city in the judean hills has a fascinating history spanning thousands of years
696,remote_dataset/fleurs_vi_en/train/vi/vi_00696.wav,remote_dataset/fleurs_vi_en/train/en/en_00696.wav,15.24,11.70,thành phố này là vùng đất thánh của ba tôn giáo đơn thần do thái giáo kito giáo và hồi giáo và đóng vai trò như một trung tâm tâm linh tín ngưỡng và văn hóa,the city is holy to the three monotheistic religions judaism christianity and islam and serves as a spiritual religious and cultural center
697,remote_dataset/fleurs_vi_en/train/vi/vi_00697.wav,remote_dataset/fleurs_vi_en/train/en/en_00697.wav,10.50,12.66,do ý nghĩa tôn giáo của thành phố và đặc biệt là nhiều địa điểm của khu vực thành cổ nên jerusalem là một trong những điểm du lịch trung tâm ở israel,due to the religious significance of the city and in particular the many sites of the old city area jerusalem is one of the main tourist destinations in israel
698,remote_dataset/fleurs_vi_en/train/vi/vi_00698.wav,remote_dataset/fleurs_vi_en/train/en/en_00698.wav,13.56,10.32,giê-ru-xa-lem có nhiều khu di tích lịch sử khảo cổ và văn hóa cùng với các trung tâm mua sắm quán cà phê và nhà hàng sôi động và đông đúc,jerusalem has many historic archeological and cultural sites along with vibrant and crowded shopping centers cafés and restaurants
699,remote_dataset/fleurs_vi_en/train/vi/vi_00699.wav,remote_dataset/fleurs_vi_en/train/en/en_00699.wav,13.98,10.20,ecuador yêu cầu công dân cuba phải nhận được thư mời trước khi vào ecuador thông qua các sân bay quốc tế hoặc các điểm kiểm soát biên giới,ecuador requires that cuban citizens receive an invitation letter prior to entering ecuador through international airports or frontier admission points
700,remote_dataset/fleurs_vi_en/train/vi/vi_00700.wav,remote_dataset/fleurs_vi_en/train/en/en_00700.wav,7.32,11.82,bức thư này cần được bộ ngoại giao ecuado phê chuẩn và phải tuân thủ một số quy định nhất định,this letter must be legalized by the ecuadorian ministry of foreign affairs and comply with certain requirements
701,remote_dataset/fleurs_vi_en/train/vi/vi_00701.wav,remote_dataset/fleurs_vi_en/train/en/en_00701.wav,8.46,15.72,những đòi hỏi này được thiết kế để bảo đảm dòng di dân có tổ chức giữa hai nước,these requirements are designed to provide an organized migratory flow between both countries
702,remote_dataset/fleurs_vi_en/train/vi/vi_00702.wav,remote_dataset/fleurs_vi_en/train/en/en_00702.wav,9.90,11.34,những công dân cuba sở hữu thẻ xanh do hoa kỳ cấp nên đến lãnh sự quán của ecuador để xin miễn yêu cầu này,cuban citizens who are us green card holders should visit an ecuadorian consulate to obtain an exemption to this requirement
703,remote_dataset/fleurs_vi_en/train/vi/vi_00703.wav,remote_dataset/fleurs_vi_en/train/en/en_00703.wav,11.40,9.18,hộ chiếu của bạn phải còn hiệu lực trong vòng 6 tháng trước thời điểm chuyến đi của bạn. yêu cầu phải có vé khứ hồi/chuyển tiếp để chứng minh thời gian bạn lưu trú,your passport must be valid for at least 6 months beyond your travel dates. a round/onward trip ticket is needed to prove the length of your stay
704,remote_dataset/fleurs_vi_en/train/vi/vi_00704.wav,remote_dataset/fleurs_vi_en/train/en/en_00704.wav,14.94,16.68,tour tổ chức theo nhóm lớn sẽ rẻ hơn nên nếu bạn đi một mình hoặc chỉ có một người bạn hãy thử gặp những người khác và tạo thành nhóm từ bốn đến sáu người để có giá tốt hơn,tours are cheaper for larger groups so if you're by yourself or with just one friend try to meet other people and form a group of four to six for a better per-person rate
706,remote_dataset/fleurs_vi_en/train/vi/vi_00706.wav,remote_dataset/fleurs_vi_en/train/en/en_00706.wav,5.94,5.16,đây thật ra có vẻ như là một cách lừa gạt để mọi người tin rằng họ phải trả nhiều hơn,it seems actually to be more a way of tricking people into believing they have to pay more
707,remote_dataset/fleurs_vi_en/train/vi/vi_00707.wav,remote_dataset/fleurs_vi_en/train/en/en_00707.wav,12.00,7.76,cao chót vót phía trên cực bắc của machu picchu sườn núi dốc đứng này thường là phông nền cho nhiều bức ảnh về phế tích này,towering above the north end of machu picchu is this steep mountain often the backdrop to many photos of the ruins
708,remote_dataset/fleurs_vi_en/train/vi/vi_00708.wav,remote_dataset/fleurs_vi_en/train/en/en_00708.wav,14.34,30.48,trông có vẻ nản chí nếu nhìn từ bên dưới và nó là một dốc đi lên dựng đứng và khó khăn nhưng hầu hết những người mạnh khoẻ sẽ có thể thực hiện được trong khoảng 45 phút,it looks a bit daunting from below and it is a steep and difficult ascent but most reasonably fit persons should be able to make it in about 45 minutes
709,remote_dataset/fleurs_vi_en/train/vi/vi_00709.wav,remote_dataset/fleurs_vi_en/train/en/en_00709.wav,9.42,9.12,những bậc đá được xếp dọc hầu hết các lối đi và ở những đoạn dốc sẽ được trang bị cáp bằng thép như là tay vịn hỗ trợ,stone steps are laid along most of the path and in the steeper sections steel cables provide a supporting handrail
710,remote_dataset/fleurs_vi_en/train/vi/vi_00710.wav,remote_dataset/fleurs_vi_en/train/en/en_00710.wav,11.94,14.40,điều đó nghĩa là bạn sẽ mệt đứt hơi và nên cẩn thận với những khúc dốc nhất là khi ẩm ướt vì nó có thể trở nên nguy hiểm rất nhanh,that said expect to be out of breath and take care in the steeper portions especially when wet as it can become dangerous quickly
711,remote_dataset/fleurs_vi_en/train/vi/vi_00711.wav,remote_dataset/fleurs_vi_en/train/en/en_00711.wav,5.52,12.00,phải đi qua một cái hang nhỏ ở gần đỉnh nó khá thấp và chật chội,there's a tiny cave near the top that must be passed through it is quite low and a rather tight squeeze
712,remote_dataset/fleurs_vi_en/train/vi/vi_00712.wav,remote_dataset/fleurs_vi_en/train/en/en_00712.wav,12.00,8.76,cách tốt nhất để ngắm phong cảnh và động vật hoang dã ở galapagos là đi thuyền như charles darwin đã từng làm vào năm 1835,seeing the sites and wildlife of the galapagos is best done by boat just as charles darwin did it in 1835
713,remote_dataset/fleurs_vi_en/train/vi/vi_00713.wav,remote_dataset/fleurs_vi_en/train/en/en_00713.wav,7.98,10.26,trên 60 tàu du thuyền qua lại vùng biển galapagos sức chứa từ 8 đến 100 hành khách,over 60 cruise ships ply the galapagos waters ranging in size from 8 to 100 passengers
714,remote_dataset/fleurs_vi_en/train/vi/vi_00714.wav,remote_dataset/fleurs_vi_en/train/en/en_00714.wav,6.90,6.36,hầu hết hành khách đều đặt chỗ trước vì các thuyền thường kín chỗ trong mùa cao điểm,most people book their place well in advance as the boats are usually full during the high season
715,remote_dataset/fleurs_vi_en/train/vi/vi_00715.wav,remote_dataset/fleurs_vi_en/train/en/en_00715.wav,9.84,13.56,hãy đảm bảo rằng đại lý mà bạn đăng ký là một chuyên gia về galapagos và thông thạo về nhiều loại tàu thuyền khác nhau,be sure the agent through whom you book is a galapagos specialist with a good knowledge of a wide variety of ships
716,remote_dataset/fleurs_vi_en/train/vi/vi_00716.wav,remote_dataset/fleurs_vi_en/train/en/en_00716.wav,7.80,8.04,điều này sẽ đảm bảo rằng các lợi ích và/hoặc ràng buộc cụ thể của bạn tương ứng với tàu phù hợp nhất,this will ensure that your particular interests and/or constraints are matched with the ship most suitable to them
717,remote_dataset/fleurs_vi_en/train/vi/vi_00717.wav,remote_dataset/fleurs_vi_en/train/en/en_00717.wav,20.52,12.66,trước khi người tây ban nha đặt chân đến đây vào thế kỷ 16 miền bắc chile thuộc sự cai quản của người inca trong khi các tộc thổ dân araucanian người mapuche sinh sống ở miền trung và miền nam chile,before the spanish arrived in the 16th century northern chile was under inca rule while the indigenous araucanians mapuche inhabited central and southern chile
718,remote_dataset/fleurs_vi_en/train/vi/vi_00718.wav,remote_dataset/fleurs_vi_en/train/en/en_00718.wav,12.96,11.76,mapuche cũng là một trong những tộc thổ dân được độc lập sau cùng ở châu mỹ không bị ảnh hưởng hoàn toàn bởi quy tắc nói tiếng tây ban nha cho đến khi chile giành được độc lập,the mapuche were also one of the last independent american indigenous groups that were not fully absorbed into spanish-speaking rule until after chile's independence
719,remote_dataset/fleurs_vi_en/train/vi/vi_00719.wav,remote_dataset/fleurs_vi_en/train/en/en_00719.wav,14.22,14.76,mặc dù chile đã tuyên bố độc lập vào năm 1810 giữa bối cảnh các cuộc chiến tranh của napoleon khiến cho tây ban nha không có chính quyền trung ương hoạt động trong vài năm nhưng mãi tới năm 1818 họ mới có được chiến thắng quyết định trước tây ban nha,although chile declared independence in 1810 amid the napoleonic wars that left spain without a functioning central government for a couple of years decisive victory over the spanish was not achieved until 1818
721,remote_dataset/fleurs_vi_en/train/vi/vi_00721.wav,remote_dataset/fleurs_vi_en/train/en/en_00721.wav,12.60,10.92,không chỉ có những bãi cát trắng và phong cảnh núi non quốc gia này còn là quê hương của thành phố châu âu lâu đời nhất trong các nước châu mỹ hiện thuộc về santo domingo,besides white sand beaches and mountain landscapes the country is home to the oldest european city in the americas now part of santo domingo
722,remote_dataset/fleurs_vi_en/train/vi/vi_00722.wav,remote_dataset/fleurs_vi_en/train/en/en_00722.wav,13.44,10.26,những cư dân đầu tiên đến sinh sống trên đảo là người taíno và người carib người carib nói tiếng arawak xuất hiện trên đảo vào khoảng 10.000 trước công nguyên,"the island was first inhabited by the taínos and caribes. the caribes were an arawakan-speaking people who had arrived around 10,000 bce"
723,remote_dataset/fleurs_vi_en/train/vi/vi_00723.wav,remote_dataset/fleurs_vi_en/train/en/en_00723.wav,11.34,9.78,chỉ trong vài năm ngắn ngủi sau khi các nhà thám hiểm châu âu đặt chân đến đây dân số bộ tộc tainos đã giảm sút đáng kể do sự chinh phạt của người tây ban nha,within a few short years following the arrival of european explorers the population of tainos had significantly been reduced by the spanish conquerors
724,remote_dataset/fleurs_vi_en/train/vi/vi_00724.wav,remote_dataset/fleurs_vi_en/train/en/en_00724.wav,17.64,14.28,theo fray bartolomé de las casas tratado de las indias từ năm 1492 đến năm 1498 quân xâm lược tây ban nha đã giết khoảng 100.000 người taíno,"based on fray bartolomé de las casas tratado de las indias between 1492 and 1498 the spanish conquerors killed around 100,000 taínos"
725,remote_dataset/fleurs_vi_en/train/vi/vi_00725.wav,remote_dataset/fleurs_vi_en/train/en/en_00725.wav,17.70,12.90,jardín de la unión nơi này được xây dựng như là cửa vòm của một nhà tu kín vào thế kỷ 17 trong đó templo de san diego là tòa nhà duy nhất còn sót lại,jardín de la unión. this space was built as the atrium for a 17th-century convent of which the templo de san diego is the sole surviving building
726,remote_dataset/fleurs_vi_en/train/vi/vi_00726.wav,remote_dataset/fleurs_vi_en/train/en/en_00726.wav,10.44,9.18,hiện nay khu vực này có vai trò như một quảng trường trung tâm và luôn có rất nhiều hoạt động diễn ra cả ngày lẫn đêm,it now functions as the central plaza and always has a lot of things going on day and night
727,remote_dataset/fleurs_vi_en/train/vi/vi_00727.wav,remote_dataset/fleurs_vi_en/train/en/en_00727.wav,10.68,9.78,có nhiều nhà hàng xung quanh khu vườn và vào buổi chiều và buổi tối có các buổi hòa nhạc miễn phí từ khu vực khán đài trung tâm,there are a number of restaurants surrounding the garden and in the afternoons and evening there free concerts are often given from the central gazebo
728,remote_dataset/fleurs_vi_en/train/vi/vi_00728.wav,remote_dataset/fleurs_vi_en/train/en/en_00728.wav,13.38,10.32,callejon del beso con hẻm của nụ hôn. hai ban công cách nhau chỉ 69 cm là ngôi nhà của một chuyện tình xưa huyền thoại,callejon del beso alley of the kiss. two balconies separated by only 69 centimeters is home of an old love legend
729,remote_dataset/fleurs_vi_en/train/vi/vi_00729.wav,remote_dataset/fleurs_vi_en/train/en/en_00729.wav,8.34,6.24,chỉ với một vài đồng xu một số trẻ em sẽ kể chuyện cho bạn nghe,for a few pennies some children will tell you the story
731,remote_dataset/fleurs_vi_en/train/vi/vi_00731.wav,remote_dataset/fleurs_vi_en/train/en/en_00731.wav,15.72,14.34,cộng đồng này nằm ở howe sound ngoài khơi vancouver và có thể đến đó dễ dàng bằng taxi đường thủy chạy theo giời khởi hành từ đảo granville ở trung tâm thành phố vancouver,this authentic community is located in howe sound just off vancouver and is easily accessed via scheduled water taxis departing granville island in downtown vancouver
732,remote_dataset/fleurs_vi_en/train/vi/vi_00732.wav,remote_dataset/fleurs_vi_en/train/en/en_00732.wav,7.86,6.42,những người ưa thích các hoạt động ngoài trời thực sự nên khám phá hành trình leo hành lang sea to sky,for those who enjoy outdoor activities a trek up the sea to sky corridor is essential
733,remote_dataset/fleurs_vi_en/train/vi/vi_00733.wav,remote_dataset/fleurs_vi_en/train/en/en_00733.wav,11.88,11.76,"khách sạn whistler cách vancouver 1,5 tiếng đi xe đắt tiền nhưng nổi tiếng nhờ thế vận hội mùa đông năm 2010",whistler 1.5 hour drive from vancouver is expensive but well-known because of the 2010 winter olympics
734,remote_dataset/fleurs_vi_en/train/vi/vi_00734.wav,remote_dataset/fleurs_vi_en/train/en/en_00734.wav,6.96,8.10,vào mùa đông hãy tận hưởng một số môn trượt tuyết tốt nhất ở bắc mỹ và vào mùa hè hãy thử đi xe đạp leo núi đích thực,in the winter enjoy some of the best skiing in north america and in the summer try some authentic mountain biking
735,remote_dataset/fleurs_vi_en/train/vi/vi_00735.wav,remote_dataset/fleurs_vi_en/train/en/en_00735.wav,7.02,9.60,phải xin sẵn giấy phép bạn phải có giấy phép để ở qua đêm ở sirena,permits must be reserved in advance you must have a permit to stay overnight at sirena
736,remote_dataset/fleurs_vi_en/train/vi/vi_00736.wav,remote_dataset/fleurs_vi_en/train/en/en_00736.wav,13.20,12.90,sirena là trạm kiểm lâm duy nhất cung cấp chỗ ở và bữa ăn nóng cùng với chỗ cắm trại la leona san pedrillo và los patos chỉ có chỗ cắm trại mà không có dịch vụ ăn uống,sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping la leona san pedrillo and los patos offer only camping with no food service
737,remote_dataset/fleurs_vi_en/train/vi/vi_00737.wav,remote_dataset/fleurs_vi_en/train/en/en_00737.wav,9.30,10.08,giấy phép công viên có thể xin trực tiếp tại trạm kiểm lâm ở puerto jiménez tuy nhiên họ không chấp nhận thẻ tín dụng,it is possible to secure park permits directly from the ranger station in puerto jiménez but they do not accept credit cards
738,remote_dataset/fleurs_vi_en/train/vi/vi_00738.wav,remote_dataset/fleurs_vi_en/train/en/en_00738.wav,9.60,8.58,cục quản lý công viên bộ môi trường năng lượng và viễn thông không cấp giấy phép vào công viên trên một tháng trước chuyến đi dự kiến,the park service minae does not issue park permits more than one month in advance of anticipated arrival
739,remote_dataset/fleurs_vi_en/train/vi/vi_00739.wav,remote_dataset/fleurs_vi_en/train/en/en_00739.wav,14.28,14.46,cafenet ei sol cung cấp dịch vụ đặt chỗ trước với mức phí $30 hoặc $10 cho vé vào cửa một ngày chi tiết có trên trang corcovado của họ,cafenet el sol offers a reservation service for a fee of us$30 or $10 for one-day passes; details on their corcovado page
740,remote_dataset/fleurs_vi_en/train/vi/vi_00740.wav,remote_dataset/fleurs_vi_en/train/en/en_00740.wav,11.22,8.76,quần đảo cook là một quốc đảo được tự do liên kết với new zealand tọa lạc tại polynesia ở giữa biển nam thái bình dương,the cook islands are an island country in free association with new zealand located in polynesia in the middle of the south pacific ocean
741,remote_dataset/fleurs_vi_en/train/vi/vi_00741.wav,remote_dataset/fleurs_vi_en/train/en/en_00741.wav,7.92,9.72,"đó là một quần đảo bao gồm 15 đảo trải dài suốt một vùng biển rộng 2,2 triệu cây số vuông",it is an archipelago with 15 islands spread out over 2.2 million km2 of ocean
742,remote_dataset/fleurs_vi_en/train/vi/vi_00742.wav,remote_dataset/fleurs_vi_en/train/en/en_00742.wav,7.92,8.28,với múi giờ trùng với hawaii quần đảo này đôi lúc được coi là phần dưới hawaii,with the same time zone as hawaii the islands are sometimes thought of as hawaii down under
743,remote_dataset/fleurs_vi_en/train/vi/vi_00743.wav,remote_dataset/fleurs_vi_en/train/en/en_00743.wav,15.48,11.46,mặc dù nhỏ hơn nhưng nơi này vẫn gợi cho những du khách lớn tuổi về hình ảnh hawaii trước khi nơi này trở thành tiểu bang và chưa có sự xuất hiện của những khách sạn lớn hòn đảo cũng chưa phát triển nhiều,though smaller it reminds some elderly visitors of hawaii before statehood without all the large tourist hotels and other development
744,remote_dataset/fleurs_vi_en/train/vi/vi_00744.wav,remote_dataset/fleurs_vi_en/train/en/en_00744.wav,13.50,11.16,quần đảo cook không có một thành phố nào mà bao gồm 15 hòn đảo trong đó rarotonga và aituta là hai hòn đảo chính,the cook islands do not have any cities but are composed of 15 different islands the main ones are rarotonga and aitutaki
745,remote_dataset/fleurs_vi_en/train/vi/vi_00745.wav,remote_dataset/fleurs_vi_en/train/en/en_00745.wav,9.42,7.92,ngày nay ở những nước phát triển dịch vụ phòng nghỉ có phục vụ ăn sáng hạng sang đã được nâng lên tầm nghệ thuật,in developed countries today providing deluxe bed and breakfasts has been raised to a sort of art-form
746,remote_dataset/fleurs_vi_en/train/vi/vi_00746.wav,remote_dataset/fleurs_vi_en/train/en/en_00746.wav,8.28,8.04,ở phân khúc cao cấp b&amp;bs rõ ràng chỉ cạnh tranh hai điều chính: giường ngủ và bữa sáng,at the top end b&bs obviously compete mainly on two main things bedding and breakfast
747,remote_dataset/fleurs_vi_en/train/vi/vi_00747.wav,remote_dataset/fleurs_vi_en/train/en/en_00747.wav,14.16,11.76,theo đó ở những cơ sở có cách bài trí hoa mỹ nhất người ta thường có khuynh hướng tìm đến căn phòng ngủ xa hoa nhất có thể là một chiếc chăn khâu tay hay một chiếc giường cổ,accordingly at the finest such establishments one is apt to find the most luxurious bedding maybe a handmade quilt or an antique bed
748,remote_dataset/fleurs_vi_en/train/vi/vi_00748.wav,remote_dataset/fleurs_vi_en/train/en/en_00748.wav,7.02,8.70,bữa sáng có thể là một món ăn đặc sản trong vùng hoặc là một món đặc biệt của chủ nhà,breakfast may include seasonal delights of the region or the host's speciality dish
749,remote_dataset/fleurs_vi_en/train/vi/vi_00749.wav,remote_dataset/fleurs_vi_en/train/en/en_00749.wav,7.20,9.12,địa điểm có thể là một tòa nhà cổ kính với nội thất cổ mặt đất bằng phẳng và một hồ bơi,the setting might be an historic old building with antique furnishings manicured grounds and a swimming pool
750,remote_dataset/fleurs_vi_en/train/vi/vi_00750.wav,remote_dataset/fleurs_vi_en/train/en/en_00750.wav,9.84,10.32,ngồi vào chiếc xe của bạn và bắt đầu một chuyến đi đường dài có sức hấp dẫn nội tại trong chính sự giản đơn của nó,getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity
751,remote_dataset/fleurs_vi_en/train/vi/vi_00751.wav,remote_dataset/fleurs_vi_en/train/en/en_00751.wav,7.56,9.36,khác với những loại xe lớn có lẽ bạn đã quen với việc lái chiếc xe của mình và biết rõ các hạn chế của nó,unlike larger vehicles you are probably already familiar with driving your car and know its limitations
752,remote_dataset/fleurs_vi_en/train/vi/vi_00752.wav,remote_dataset/fleurs_vi_en/train/en/en_00752.wav,9.48,16.92,dựng lều dù lớn hay nhỏ trên đất tư nhân hoặc trong một thị trấn đều rất dễ hu hút sự chú ý không mong muốn,setting up a tent on private property or in a town of any size can easily attract unwanted attention
753,remote_dataset/fleurs_vi_en/train/vi/vi_00753.wav,remote_dataset/fleurs_vi_en/train/en/en_00753.wav,9.12,8.70,nói tóm lại sử dụng xe ô tô là cách tuyệt vời cho một chuyến đi đường nhưng hiếm khi là cách để đi cắm trại,in short using your car is a great way to take a road trip but seldom in itself a way to camp
754,remote_dataset/fleurs_vi_en/train/vi/vi_00754.wav,remote_dataset/fleurs_vi_en/train/en/en_00754.wav,16.08,7.32,có thể đi cắm trại bằng xe hơi nếu bạn có xe minivan lớn xe suv xe sedan hoặc xe station wagon có hàng ghế gập xuống được,car camping is possible if you have a large minivan suv sedan or station wagon with seats that lay down
755,remote_dataset/fleurs_vi_en/train/vi/vi_00755.wav,remote_dataset/fleurs_vi_en/train/en/en_00755.wav,12.90,10.92,một số khách sạn thừa hưởng di sản từ thời kỳ hoàng kim của đường sắt chạy bằng đầu máy hơi nước và tàu biển trước đệ nhị thế chiến vào thế kỷ 19 hoặc đầu thế kỷ 20,some hotels have a heritage from the golden age of steam railways and ocean liners before the second world war in the 19th or early 20th centuries
756,remote_dataset/fleurs_vi_en/train/vi/vi_00756.wav,remote_dataset/fleurs_vi_en/train/en/en_00756.wav,9.12,8.46,là nơi giới thượng lưu và nhà giàu lưu trú những khách sạn này thường có nhà hàng và chương trình giải trí ban đêm đặc sắc,these hotels were where the rich and the famous of the day would stay and often had fine dining and nightlife
757,remote_dataset/fleurs_vi_en/train/vi/vi_00757.wav,remote_dataset/fleurs_vi_en/train/en/en_00757.wav,9.36,11.76,đồ đạc kiểu cổ sự thiếu vắng những tiện nghi mới nhất và sự duyên dáng của thời xa xưa cũng là một phần đặc điểm của chúng,the old fashioned fittings the lack of the latest amenities and a certain graceful agedness are also part of their character
758,remote_dataset/fleurs_vi_en/train/vi/vi_00758.wav,remote_dataset/fleurs_vi_en/train/en/en_00758.wav,9.78,9.72,mặc dù chúng thường thuộc sở hữu tư nhân đôi khi chúng có thể phục vụ các cuộc viếng thăm của các nguyên thủ quốc gia và những người có chức vụ cao cấp khác,while they are usually privately owned they sometimes accommodate visiting heads of state and other dignitaries
759,remote_dataset/fleurs_vi_en/train/vi/vi_00759.wav,remote_dataset/fleurs_vi_en/train/en/en_00759.wav,9.00,10.20,ai rủng rỉnh tiền có thể xem xét làm một chuyến vòng quanh thế giới nghỉ ngơi trong những khách sạn này,a traveller with piles of money might consider a round the world flight broken up with stays in many of these hotels
760,remote_dataset/fleurs_vi_en/train/vi/vi_00760.wav,remote_dataset/fleurs_vi_en/train/en/en_00760.wav,6.00,9.72,mạng lưới trao đổi lưu trú là tổ chức kết nối du khách với dân địa phương của thành phố họ sẽ đến thăm,a hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit
761,remote_dataset/fleurs_vi_en/train/vi/vi_00761.wav,remote_dataset/fleurs_vi_en/train/en/en_00761.wav,15.18,14.46,để gia nhập một mạng lưới như vậy thường chỉ yêu cầu điền vào đơn trên hệ thống trực tuyến mặc dù một số mạng lưới có thể cung cấp hoặc yêu cầu xác thực bổ sung,joining such a network usually just requires filling out an online form although some networks offer or require additional verification
762,remote_dataset/fleurs_vi_en/train/vi/vi_00762.wav,remote_dataset/fleurs_vi_en/train/en/en_00762.wav,14.82,11.28,sau đó một danh sách nơi ở hiện có sẽ được cung cấp dưới dạng bản in và/hoặc bài đăng trên mạng đôi khi kèm theo phần tham khảo và nhận xét của những lữ khách khác,a listing of available hosts is then provided either in print and/or online sometimes with references and reviews by other travelers
763,remote_dataset/fleurs_vi_en/train/vi/vi_00763.wav,remote_dataset/fleurs_vi_en/train/en/en_00763.wav,13.44,9.66,couchsurfing được thành lập vào tháng giêng năm 2004 sau khi lập trình viên máy tính casey fenton tìm được chuyến bay giá rẻ đến iceland nhưng không tìm được chỗ ở,couchsurfing was founded in january 2004 after computer programmer casey fenton found a cheap flight to iceland but did not have a place to stay
764,remote_dataset/fleurs_vi_en/train/vi/vi_00764.wav,remote_dataset/fleurs_vi_en/train/en/en_00764.wav,8.94,7.08,ông đã gửi email cho sinh viên tại các trường đại học địa phương và nhận được rất nhiều lời đề nghị cho ở nhờ miễn phí,he emailed students at the local university and received an overwhelming number of offers for free accommodation
765,remote_dataset/fleurs_vi_en/train/vi/vi_00765.wav,remote_dataset/fleurs_vi_en/train/en/en_00765.wav,10.62,10.08,nhà nghỉ chủ yếu phục vụ những người trẻ tuổi thông thường khách ở đó trạc tuổi đôi mươi nhưng bạn cũng có thể thường xuyên bắt gặp những khách du lịch lớn tuổi ở đó,hostels cater primarily to young people a typical guest is in their twenties but you can often find older travellers there too
766,remote_dataset/fleurs_vi_en/train/vi/vi_00766.wav,remote_dataset/fleurs_vi_en/train/en/en_00766.wav,6.36,7.74,hiếm khi thấy gia đình có trẻ em nhưng một số ký túc xá có phòng dành riêng cho trẻ em,families with children are a rare sight but some hostels do allow them in private rooms
